"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"493","true","true","false","0","2","920","10000"
"497","true","true","false","0","2","844","10000"
"498","true","true","false","0","2","860","10000"
"499","true","true","false","0","2","937","10000"
"501","true","true","false","0","2.5","853","10000"
"500","true","true","false","0","2","938","10000"
"503","true","true","false","0","2.5","885","10000"
"502","true","true","false","0","2.5","914","10000"
"504","true","true","false","0","2.5","904","10000"
"506","true","true","false","0","2.5","898","10000"
"505","true","true","false","0","2.5","897","10000"
"509","true","true","false","0","2.5","839","10000"
"507","true","true","false","0","2.5","855","10000"
"511","true","true","false","0","2.5","868","10000"
"508","true","true","false","0","2.5","856","10000"
"512","true","true","false","0","2.5","856","10000"
"513","true","true","false","0","2.5","911","10000"
"510","true","true","false","0","2.5","900","10000"
"515","true","true","false","0","2.5","849","10000"
"514","true","true","false","0","2.5","1123","1123"
"517","true","true","false","0","2.5","892","10000"
"516","true","true","false","0","2.5","931","10000"
"518","true","true","false","0","2.5","861","10000"
"520","true","true","false","0","2.5","910","10000"
"519","true","true","false","0","2.5","865","10000"
"522","true","true","false","0","2.5","899","10000"
"523","true","true","false","0","2.5","859","10000"
"525","true","true","false","0","2.5","945","10000"
"521","true","true","false","0","2.5","1111","1111"
"524","true","true","false","0","2.5","929","10000"
"527","true","true","false","0","2.5","928","10000"
"526","true","true","false","0","2.5","1124","1124"
"528","true","true","false","0","2.5","858","10000"
"529","true","true","false","0","2.5","884","10000"
"532","true","true","false","0","2.5","869","10000"
"531","true","true","false","0","2.5","898","10000"
"536","true","true","false","0","2.5","902","10000"
"533","true","true","false","0","2.5","1107","1107"
"530","true","true","false","0","2.5","1125","1125"
"538","true","true","false","0","2.5","887","10000"
"535","true","true","false","0","2.5","1126","1126"
"539","true","true","false","0","2.5","878","10000"
"540","true","true","false","0","2.5","894","10000"
"534","true","true","false","0","2.5","1086","1086"
"541","true","true","false","0","2.5","925","10000"
"543","true","true","false","0","2.5","866","10000"
"537","true","true","false","0","2.5","1125","1125"
"545","true","true","false","0","2.5","850","10000"
"542","true","true","false","0","2.5","1116","1116"
"544","true","true","false","0","2.5","1121","1121"
"546","true","true","false","0","2.5","928","10000"
"547","true","true","false","0","2.5","921","10000"
"548","true","true","false","0","2.5","861","10000"
"549","true","true","false","0","2.5","905","10000"
"553","true","true","false","0","2.5","841","10000"
"552","true","true","false","0","2.5","872","10000"
"551","true","true","false","0","2.5","892","10000"
"554","true","true","false","0","2.5","1084","1084"
"556","true","true","false","0","2.5","920","10000"
"555","true","true","false","0","2.5","937","10000"
"550","true","true","false","0","2.5","891","10000"
"557","true","true","false","0","2.5","848","10000"
